,Month,Mean Sea Level [m],STD [m]
105,105.0,6.937825310535072,0.05
106,106.0,6.8448113739584775,0.05
107,107.0,7.013391561255691,0.05
108,108.0,6.8259482485533285,0.05
109,109.0,6.924131592073532,0.05
110,110.0,6.8902980649897065,0.05
111,111.0,6.863860046254582,0.05
112,112.0,6.929239671333525,0.05
113,113.0,6.874577921960659,0.05
114,114.0,6.7720847117195975,0.05
115,115.0,6.830718255026834,0.05
116,116.0,6.912181455837209,0.05
117,117.0,7.001413207590256,0.05
118,118.0,6.815668341675193,0.05
119,119.0,6.889100410608159,0.05
120,120.0,6.948193392980836,0.04
121,121.0,6.914655238751318,0.04
122,122.0,6.875571966968051,0.04
123,123.0,6.833936193512806,0.04
124,124.0,6.819783498302013,0.04
125,125.0,6.861329693475321,0.04
126,126.0,6.876725918473991,0.04
127,127.0,6.801713949321205,0.04
128,128.0,6.824148047570807,0.04
129,129.0,6.904257362562374,0.04
130,130.0,6.875968105174084,0.04
131,131.0,6.862350949824694,0.04
132,132.0,6.876459781578607,0.04
133,133.0,6.860471932487992,0.04
134,134.0,6.930293945994474,0.04
135,135.0,6.959007835072095,0.04
136,136.0,6.976570668315166,0.04
137,137.0,6.9222343363061976,0.04
138,138.0,6.923944900348383,0.04
139,139.0,6.95279899059248,0.04
140,140.0,6.964029498720603,0.04
141,141.0,6.953316116273971,0.04
142,142.0,6.94341563186397,0.04
143,143.0,6.869754570403082,0.04
144,144.0,6.8313691049777665,0.04
145,145.0,6.930659532366316,0.04
146,146.0,6.892036496677754,0.04
147,147.0,6.89377932798243,0.04
148,148.0,6.860645714751031,0.04
149,149.0,6.8444008607932245,0.04
150,150.0,6.952741958421631,0.04
151,151.0,6.915475708100694,0.04
152,152.0,6.854486738322417,0.04
153,153.0,6.912921242165043,0.04
154,154.0,6.909744799477131,0.04
155,155.0,6.918611146947001,0.04
156,156.0,6.987284374629693,0.04
157,157.0,6.896781832776221,0.04
158,158.0,6.847201364280414,0.04
159,159.0,6.900064371976038,0.04
160,160.0,6.872964777641146,0.04
161,161.0,6.920978129281911,0.04
162,162.0,6.90767348879433,0.04
163,163.0,6.913328235317788,0.04
164,164.0,6.877002493313611,0.04
165,165.0,6.916448067123573,0.04
166,166.0,6.879707047292348,0.04
167,167.0,6.921024038469597,0.04
168,168.0,6.888509833891133,0.04
169,169.0,6.856030156520794,0.04
170,170.0,6.920923733462343,0.04
171,171.0,6.872955408465656,0.04
172,172.0,6.959170782143746,0.04
173,173.0,6.919350163188807,0.04
174,174.0,6.92055649608495,0.04
175,175.0,6.9061184538510325,0.04
176,176.0,6.899906957755788,0.04
177,177.0,6.807029501961275,0.04
178,178.0,6.951600608757124,0.04
179,179.0,6.870373680917688,0.04
180,180.0,6.941397010268332,0.04
181,181.0,6.877822488501831,0.04
182,182.0,6.897854228757915,0.04
183,183.0,6.894828066906849,0.04
184,184.0,6.862472225350927,0.04
185,185.0,6.897360047763279,0.04
186,186.0,6.923498631500274,0.04
187,187.0,6.888094028568435,0.04
188,188.0,6.854314200211761,0.04
189,189.0,6.882165286442499,0.04
190,190.0,6.91530297606545,0.04
191,191.0,6.951414741438748,0.04
192,192.0,6.93918079119059,0.04
193,193.0,6.917455553466789,0.04
194,194.0,6.866351930454275,0.04
195,195.0,6.94266773585899,0.04
196,196.0,6.907576961677347,0.04
197,197.0,6.897225637259811,0.04
198,198.0,6.943445703949275,0.04
199,199.0,6.931971446172124,0.04
200,200.0,6.927458752638716,0.04
201,201.0,6.861628635818636,0.04
202,202.0,6.883486124349718,0.04
203,203.0,6.8399677388199525,0.04
204,204.0,6.916117024978291,0.04
205,205.0,6.9096855545509985,0.04
206,206.0,6.946074699610083,0.04
207,207.0,6.917470386853741,0.04
208,208.0,6.894487246106455,0.04
209,209.0,6.993880939768984,0.04
210,210.0,6.868454838570197,0.04
211,211.0,6.8564029407162925,0.04
212,212.0,6.885647833519063,0.04
213,213.0,6.931274673075186,0.04
214,214.0,6.896530952299859,0.04
215,215.0,6.893090113561416,0.04
216,216.0,6.866084522776991,0.04
217,217.0,6.970066190747265,0.04
218,218.0,6.886433886802952,0.04
219,219.0,6.868357072959705,0.04
220,220.0,6.906900322087341,0.04
221,221.0,6.8797081767186175,0.04
222,222.0,6.902932026333591,0.04
223,223.0,6.965856663496792,0.04
224,224.0,6.894808755709606,0.04
225,225.0,6.910891852150394,0.04
226,226.0,6.898357983105173,0.04
227,227.0,6.905646566275888,0.04
228,228.0,6.946319720562556,0.04
229,229.0,6.935014247476797,0.04
230,230.0,6.900300671814659,0.04
231,231.0,6.8769456287750845,0.04
232,232.0,6.909029342970468,0.04
233,233.0,6.9479181420082305,0.04
234,234.0,6.914136641474725,0.04
235,235.0,6.909940818100214,0.04
236,236.0,6.842946856755267,0.04
237,237.0,6.955238655544325,0.04
238,238.0,6.856051116862277,0.04
239,239.0,6.8646283467580815,0.04
240,240.0,6.904857798412679,0.03
241,241.0,6.917384711724692,0.03
242,242.0,6.917914114939724,0.03
243,243.0,6.893865738157368,0.03
244,244.0,6.907600364472409,0.03
245,245.0,6.899001208366572,0.03
246,246.0,6.863140732314698,0.03
247,247.0,6.9099781116568275,0.03
248,248.0,6.897046038266004,0.03
249,249.0,6.930652326145264,0.03
250,250.0,6.913936762564747,0.03
251,251.0,6.947423181903622,0.03
252,252.0,6.9396121772995105,0.03
253,253.0,6.945924056269536,0.03
254,254.0,6.955409609338369,0.03
255,255.0,6.94017225301873,0.03
256,256.0,6.914600198293961,0.03
257,257.0,6.960400784695669,0.03
258,258.0,6.892164970735496,0.03
259,259.0,6.919175966263175,0.03
260,260.0,6.946245894169994,0.03
261,261.0,6.912047992074444,0.03
262,262.0,6.942337763495334,0.03
263,263.0,6.897002061829305,0.03
264,264.0,6.90510755585959,0.03
265,265.0,6.9379237121359125,0.03
266,266.0,6.9431114419059705,0.03
267,267.0,6.957885773544423,0.03
268,268.0,6.920085502829932,0.03
269,269.0,6.931350701978849,0.03
270,270.0,6.941406041291054,0.03
271,271.0,6.93685959956624,0.03
272,272.0,6.883974369611218,0.03
273,273.0,6.9061666978182625,0.03
274,274.0,6.966774262357716,0.03
275,275.0,6.886382282773705,0.03
276,276.0,6.94278492148974,0.03
277,277.0,6.9113671225034405,0.03
278,278.0,6.954447547831555,0.03
279,279.0,6.9012223075217545,0.03
280,280.0,6.926252349431494,0.03
281,281.0,6.864208328618706,0.03
282,282.0,6.923958669515426,0.03
283,283.0,6.95766941814498,0.03
284,284.0,6.88062372750194,0.03
285,285.0,6.961438217290016,0.03
286,286.0,6.904629821742076,0.03
287,287.0,6.924761477994685,0.03
288,288.0,6.843277507669387,0.03
289,289.0,6.9590902271756505,0.03
290,290.0,6.900677180475884,0.03
291,291.0,6.911020853153309,0.03
292,292.0,6.8890340365044125,0.03
293,293.0,6.897813798835637,0.03
294,294.0,6.962116093594852,0.03
295,295.0,6.912757453757588,0.03
296,296.0,6.955096034620615,0.03
297,297.0,6.9231762802170875,0.03
298,298.0,6.939061260004684,0.03
299,299.0,6.913705826814903,0.03
300,300.0,6.941926426038032,0.03
301,301.0,7.006984967753895,0.03
302,302.0,6.949131045373539,0.03
303,303.0,6.944935823432624,0.03
304,304.0,6.915698479501925,0.03
305,305.0,6.960520641356657,0.03
306,306.0,6.971185783039191,0.03
307,307.0,6.879563429659637,0.03
308,308.0,6.889432536510013,0.03
309,309.0,6.994112178645359,0.03
310,310.0,6.9440522279206505,0.03
311,311.0,6.935367634511064,0.03
312,312.0,6.948596877781735,0.03
313,313.0,6.964827318861898,0.03
314,314.0,6.956165317399408,0.03
315,315.0,6.9256646286188275,0.03
316,316.0,6.994483621291163,0.03
317,317.0,6.933168581155902,0.03
318,318.0,6.9067630369458,0.03
319,319.0,6.916510244186042,0.03
320,320.0,6.929469941836429,0.03
321,321.0,6.922278625539559,0.03
322,322.0,6.92823793865533,0.03
323,323.0,6.943552109093371,0.03
324,324.0,6.835787035903519,0.03
325,325.0,6.911160076496171,0.03
326,326.0,6.963247590064778,0.03
327,327.0,6.951843662610047,0.03
328,328.0,6.914750376353894,0.03
329,329.0,6.916651271346794,0.03
330,330.0,6.96981762594843,0.03
331,331.0,6.928387254254628,0.03
332,332.0,6.920129339049781,0.03
333,333.0,6.9919233041712205,0.03
334,334.0,6.925372082987658,0.03
335,335.0,6.957212026018773,0.03
336,336.0,6.935530887367166,0.03
337,337.0,6.938640970519281,0.03
338,338.0,6.908916979088874,0.03
339,339.0,6.912740497964789,0.03
340,340.0,6.975508703461414,0.03
341,341.0,6.903816162259382,0.03
342,342.0,6.946520048275199,0.03
343,343.0,6.902582240565274,0.03
344,344.0,6.93141888919611,0.03
345,345.0,6.937732121014397,0.03
346,346.0,6.890174391767504,0.03
347,347.0,6.973327019740404,0.03
348,348.0,6.933983510279912,0.03
349,349.0,6.976155999823196,0.03
350,350.0,6.911901884866909,0.03
351,351.0,6.9675024898522615,0.03
352,352.0,7.01039019506072,0.03
353,353.0,6.947075325623532,0.03
354,354.0,6.921383687378199,0.03
355,355.0,6.955373298088887,0.03
356,356.0,6.94545330577157,0.03
357,357.0,6.93514490790482,0.03
358,358.0,6.938046041360556,0.03
359,359.0,6.924512841950919,0.03
360,360.0,6.950571342037956,0.02
361,361.0,6.934563737650673,0.02
362,362.0,6.925389376696822,0.02
363,363.0,6.959049392270235,0.02
364,364.0,6.939643168791947,0.02
365,365.0,6.996082932807753,0.02
366,366.0,6.93840284111413,0.02
367,367.0,6.929261855492231,0.02
368,368.0,6.932835041489256,0.02
369,369.0,6.951463101893771,0.02
370,370.0,6.9303108215118145,0.02
371,371.0,6.919208089109852,0.02
372,372.0,6.977474733814604,0.02
373,373.0,6.920103969146076,0.02
374,374.0,6.975396151969779,0.02
375,375.0,6.948160742686775,0.02
376,376.0,6.924314026923159,0.02
377,377.0,6.979099968877857,0.02
378,378.0,6.941919663511613,0.02
379,379.0,6.926054159776009,0.02
380,380.0,6.947729676268729,0.02
381,381.0,6.972366774594517,0.02
382,382.0,6.960529100918608,0.02
383,383.0,6.963595505238488,0.02
384,384.0,6.982373710550224,0.02
385,385.0,6.9517946385014575,0.02
386,386.0,6.955236029264655,0.02
387,387.0,6.943416424991958,0.02
388,388.0,6.919058605625447,0.02
389,389.0,6.945478164597449,0.02
390,390.0,6.9809248086488225,0.02
391,391.0,6.914180534721925,0.02
392,392.0,6.975896904722946,0.02
393,393.0,6.954465148253203,0.02
394,394.0,6.931240344442304,0.02
395,395.0,6.950976496081504,0.02
396,396.0,6.985409923594895,0.02
397,397.0,6.938637191989981,0.02
398,398.0,6.966128102760969,0.02
399,399.0,6.973162884723295,0.02
400,400.0,6.932807100043981,0.02
401,401.0,6.9636195919786426,0.02
402,402.0,6.961884832537662,0.02
403,403.0,6.94191505602452,0.02
404,404.0,6.965314197263892,0.02
405,405.0,6.944606970016873,0.02
406,406.0,6.940498629777935,0.02
407,407.0,6.927569013230332,0.02
408,408.0,6.960189575823544,0.02
409,409.0,6.944112552854987,0.02
410,410.0,6.941734202034727,0.02
411,411.0,6.930149102647168,0.02
412,412.0,6.926042361415428,0.02
413,413.0,6.937777071379846,0.02
414,414.0,6.968377422786367,0.02
415,415.0,6.937716963825706,0.02
416,416.0,6.983108165875416,0.02
417,417.0,6.962592539837801,0.02
418,418.0,6.957805028294789,0.02
419,419.0,6.930795286853214,0.02
420,420.0,6.994148248498175,0.02
421,421.0,6.926480179690456,0.02
422,422.0,6.966190726585623,0.02
423,423.0,6.9896121656104055,0.02
424,424.0,6.95196302940359,0.02
425,425.0,6.942487835056965,0.02
426,426.0,6.955994760927234,0.02
427,427.0,6.974904350030313,0.02
428,428.0,6.983981617475273,0.02
429,429.0,6.969112601298903,0.02
430,430.0,6.935851909870506,0.02
431,431.0,6.943972801114474,0.02
432,432.0,6.961741132906671,0.02
433,433.0,6.932366043377978,0.02
434,434.0,6.9532996547002,0.02
435,435.0,7.003141167483613,0.02
436,436.0,6.9373892325260345,0.02
437,437.0,6.981966025808445,0.02
438,438.0,6.940311531613742,0.02
439,439.0,6.952373117340682,0.02
440,440.0,6.9580013472293585,0.02
441,441.0,6.929509881510014,0.02
442,442.0,6.957735122640565,0.02
443,443.0,6.98598951061065,0.02
444,444.0,6.974613318762418,0.02
445,445.0,6.9744412656910795,0.02
446,446.0,6.944612261458015,0.02
447,447.0,6.95801755741863,0.02
448,448.0,6.965181425772134,0.02
449,449.0,6.9749253335143075,0.02
450,450.0,6.988417954866422,0.02
451,451.0,6.941797477328456,0.02
452,452.0,6.995991428563346,0.02
453,453.0,6.956492516838373,0.02
454,454.0,6.957400476935283,0.02
455,455.0,6.938480653770722,0.02
456,456.0,6.9615100640518275,0.02
457,457.0,6.958518620802898,0.02
458,458.0,6.938608628565723,0.02
459,459.0,6.957687415298548,0.02
460,460.0,6.966158608357172,0.02
461,461.0,6.95571916235214,0.02
462,462.0,6.979749421256825,0.02
463,463.0,6.943886897248133,0.02
464,464.0,6.98239460707451,0.02
465,465.0,6.9610936891091875,0.02
466,466.0,6.972475108789411,0.02
467,467.0,6.928342385219415,0.02
468,468.0,6.968045380123096,0.02
469,469.0,6.9644408328129925,0.02
470,470.0,6.9846093702638665,0.02
471,471.0,6.9425135235127495,0.02
472,472.0,6.993608791841261,0.02
473,473.0,6.944891712995204,0.02
474,474.0,6.993094594914392,0.02
475,475.0,6.978540998451451,0.02
476,476.0,6.952104232690064,0.02
477,477.0,7.010805067252502,0.02
478,478.0,6.943713723335166,0.02
479,479.0,6.964403100697884,0.02
