,Month,Mean Sea Level [m],STD [m]
136,136.0,7.004065839789434,0.04
137,137.0,6.949639095495691,0.04
138,138.0,6.951259247253101,0.04
139,139.0,6.980022925212422,0.04
140,140.0,6.991163021055769,0.04
141,141.0,6.980359226324362,0.04
142,142.0,6.9703683296295855,0.04
143,143.0,6.896616855883922,0.04
144,144.0,6.8581409781738305,0.04
145,145.0,6.9573409932776045,0.04
146,146.0,6.918627545304267,0.04
147,147.0,6.920279964324168,0.04
148,148.0,6.887055938807993,0.04
149,149.0,6.870720672565411,0.04
150,150.0,6.9789713579090416,0.04
151,151.0,6.94161469530333,0.04
152,152.0,6.880535313240277,0.04
153,153.0,6.9388794047981275,0.04
154,154.0,6.935612549825439,0.04
155,155.0,6.944388485010534,0.04
156,156.0,7.012971300408451,0.04
157,157.0,6.922378346270204,0.04
158,158.0,6.87270746548962,0.04
159,159.0,6.925480060900469,0.04
160,160.0,6.898290054280801,0.04
161,161.0,6.946212993636792,0.04
162,162.0,6.932817940864435,0.04
163,163.0,6.938382275103117,0.04
164,164.0,6.901966120814165,0.04
165,165.0,6.941321282339351,0.04
166,166.0,6.90448985022335,0.04
167,167.0,6.945716429115824,0.04
168,168.0,6.913111812252584,0.04
169,169.0,6.88054172259747,0.04
170,170.0,6.945344887254243,0.04
171,171.0,6.897286149972781,0.04
172,172.0,6.983411111366094,0.04
173,173.0,6.94350008012638,0.04
174,174.0,6.944616000737748,0.04
175,175.0,6.930087546219055,0.04
176,176.0,6.923785637839035,0.04
177,177.0,6.830817769759746,0.04
178,178.0,6.97529846427082,0.04
179,179.0,6.893981124146609,0.04
180,180.0,6.964914041212477,0.04
181,181.0,6.9012491071612,0.04
182,182.0,6.921190435132509,0.04
183,183.0,6.918073860996668,0.04
184,184.0,6.88562760715597,0.04
185,185.0,6.920425017283547,0.04
186,186.0,6.946473188735766,0.04
187,187.0,6.910978173519152,0.04
188,188.0,6.877107932877703,0.04
189,189.0,6.904868606823665,0.04
190,190.0,6.93791588416184,0.04
191,191.0,6.973937237250363,0.04
192,192.0,6.961612874717429,0.04
193,193.0,6.939797224708853,0.04
194,194.0,6.888603189411564,0.04
195,195.0,6.964828582531502,0.04
196,196.0,6.929647396065084,0.04
197,197.0,6.919205659362772,0.04
198,198.0,6.965335313767461,0.04
199,199.0,6.953770643705534,0.04
200,200.0,6.949167537887351,0.04
201,201.0,6.883247008782495,0.04
202,202.0,6.905014085028801,0.04
203,203.0,6.861405287214261,0.04
204,204.0,6.937464161087823,0.04
205,205.0,6.930942278375755,0.04
206,206.0,6.9672410111500644,0.04
207,207.0,6.938546286108947,0.04
208,208.0,6.915472733076885,0.04
209,209.0,7.014776014454639,0.04
210,210.0,6.889259500971076,0.04
211,211.0,6.877117190832396,0.04
212,212.0,6.9062716713503915,0.04
213,213.0,6.951808098621738,0.04
214,214.0,6.916973965561636,0.04
215,215.0,6.913442714538418,0.04
216,216.0,6.886346711469217,0.04
217,217.0,6.990237967154716,0.04
218,218.0,6.906515250925627,0.04
219,219.0,6.8883480247976046,0.04
220,220.0,6.926800861640465,0.04
221,221.0,6.899518303986966,0.04
222,222.0,6.922651741317163,0.04
223,223.0,6.985485966195589,0.04
224,224.0,6.914347646123628,0.04
225,225.0,6.93034033027964,0.04
226,226.0,6.917716048949644,0.04
227,227.0,6.924914219835583,0.04
228,228.0,6.965496961837475,0.04
229,229.0,6.954101076466941,0.04
230,230.0,6.919297088520027,0.04
231,231.0,6.895851633195677,0.04
232,232.0,6.927844935106285,0.04
233,233.0,6.966643321859272,0.04
234,234.0,6.932771409040991,0.04
235,235.0,6.928485173381706,0.04
236,236.0,6.861400799751983,0.04
237,237.0,6.973602186256265,0.04
238,238.0,6.874324235289442,0.04
239,239.0,6.882811052900471,0.04
240,240.0,6.922950092270292,0.03
241,241.0,6.93538659329753,0.03
242,242.0,6.9358255842277865,0.03
243,243.0,6.911686795160655,0.03
244,244.0,6.925331009190921,0.03
245,245.0,6.916641440800308,0.03
246,246.0,6.880690552463658,0.03
247,247.0,6.927437519521012,0.03
248,248.0,6.914415033845414,0.03
249,249.0,6.947930909439898,0.03
250,250.0,6.931124933574605,0.03
251,251.0,6.964520940628704,0.03
252,252.0,6.956619523739818,0.03
253,253.0,6.962840990425068,0.03
254,254.0,6.972236131209124,0.03
255,255.0,6.95690836260471,0.03
256,256.0,6.931245895595166,0.03
257,257.0,6.976956069712099,0.03
258,258.0,6.90862984346715,0.03
259,259.0,6.935550426710053,0.03
260,260.0,6.962529942332097,0.03
261,261.0,6.928241627951771,0.03
262,262.0,6.958440987087886,0.03
263,263.0,6.91301487313708,0.03
264,264.0,6.92102995488259,0.03
265,265.0,6.953755698874137,0.03
266,266.0,6.95885301635942,0.03
267,267.0,6.973536935713097,0.03
268,268.0,6.93564625271383,0.03
269,269.0,6.946821039577972,0.03
270,270.0,6.956785966605401,0.03
271,271.0,6.952149112595812,0.03
272,272.0,6.899173470356014,0.03
273,273.0,6.921275386278283,0.03
274,274.0,6.981792538532961,0.03
275,275.0,6.901310146664175,0.03
276,276.0,6.957622373095434,0.03
277,277.0,6.9261141618243585,0.03
278,278.0,6.969104174867698,0.03
279,279.0,6.915788522273122,0.03
280,280.0,6.940728151898086,0.03
281,281.0,6.878593718800523,0.03
282,282.0,6.938253647412466,0.03
283,283.0,6.971873983757245,0.03
284,284.0,6.89473788082943,0.03
285,285.0,6.975461958332731,0.03
286,286.0,6.918563150500014,0.03
287,287.0,6.938604394467848,0.03
288,288.0,6.857030011857775,0.03
289,289.0,6.972752319079263,0.03
290,290.0,6.914248860094721,0.03
291,291.0,6.92450212048737,0.03
292,292.0,6.902424891553698,0.03
293,293.0,6.911114241600147,0.03
294,294.0,6.975326124074587,0.03
295,295.0,6.925877071952547,0.03
296,296.0,6.9681252405307985,0.03
297,297.0,6.936115073842496,0.03
298,298.0,6.951909641345317,0.03
299,299.0,6.92646379587076,0.03
300,300.0,6.954593982809113,0.03
301,301.0,7.019562112240201,0.03
302,302.0,6.96161777757507,0.03
303,303.0,6.9573321433493795,0.03
304,304.0,6.928004387133904,0.03
305,305.0,6.972736136703861,0.03
306,306.0,6.983310866101619,0.03
307,307.0,6.89159810043729,0.03
308,308.0,6.90137679500289,0.03
309,309.0,7.0059660248534605,0.03
310,310.0,6.955815661843976,0.03
311,311.0,6.947040656149615,0.03
312,312.0,6.96017948713551,0.03
313,313.0,6.976319515930898,0.03
314,314.0,6.967567102183631,0.03
315,315.0,6.936976001118276,0.03
316,316.0,7.005704581505836,0.03
317,317.0,6.9442991290858,0.03
318,318.0,6.917803172590921,0.03
319,319.0,6.927459967546388,0.03
320,320.0,6.940329252912,0.03
321,321.0,6.933047524330354,0.03
322,322.0,6.9389164251613495,0.03
323,323.0,6.954140183314615,0.03
324,324.0,6.846284697839987,0.03
325,325.0,6.921567326147864,0.03
326,326.0,6.973564427431696,0.03
327,327.0,6.962070087692188,0.03
328,328.0,6.9248863891512595,0.03
329,329.0,6.926696871859384,0.03
330,330.0,6.979772814176245,0.03
331,331.0,6.938252030197668,0.03
332,332.0,6.929903702708045,0.03
333,333.0,7.001607255544709,0.03
334,334.0,6.934965622076371,0.03
335,335.0,6.966715152822711,0.03
336,336.0,6.944943601886328,0.03
337,337.0,6.947963272753667,0.03
338,338.0,6.918148869038484,0.03
339,339.0,6.921881975629625,0.03
340,340.0,6.984559768841475,0.03
341,341.0,6.9127768153546665,0.03
342,342.0,6.955390289085709,0.03
343,343.0,6.911362069091008,0.03
344,344.0,6.940108305437069,0.03
345,345.0,6.9463311249705795,0.03
346,346.0,6.898682983438911,0.03
347,347.0,6.981745199127036,0.03
348,348.0,6.942311277381768,0.03
349,349.0,6.984393354640277,0.03
350,350.0,6.920048827399214,0.03
351,351.0,6.975559020099791,0.03
352,352.0,7.018356313023474,0.03
353,353.0,6.95495103130151,0.03
354,354.0,6.9291689807714025,0.03
355,355.0,6.963068179197314,0.03
356,356.0,6.953057774595222,0.03
357,357.0,6.942658964443696,0.03
358,358.0,6.945469685614657,0.03
359,359.0,6.931846073920243,0.03
360,360.0,6.9578141617225056,0.02
361,361.0,6.941716145050447,0.02
362,362.0,6.932451371811821,0.02
363,363.0,6.9660209751004585,0.02
364,364.0,6.946524339337394,0.02
365,365.0,7.002873691068425,0.02
366,366.0,6.945103187090027,0.02
367,367.0,6.935871789183352,0.02
368,368.0,6.939354562895601,0.02
369,369.0,6.9578922110153405,0.02
370,370.0,6.9366495183486085,0.02
371,371.0,6.925456373661871,0.02
372,372.0,6.983632606081847,0.02
373,373.0,6.9261714291285434,0.02
374,374.0,6.981373199667471,0.02
375,375.0,6.954047378099691,0.02
376,376.0,6.9301102500513,0.02
377,377.0,6.9848057797212215,0.02
378,378.0,6.9475350620702025,0.02
379,379.0,6.931579146049823,0.02
380,380.0,6.9531642502577675,0.02
381,381.0,6.97771093629878,0.02
382,382.0,6.965782850338095,0.02
383,383.0,6.9687588423732,0.02
384,384.0,6.98744663540016,0.02
385,385.0,6.9567771510666185,0.02
386,386.0,6.960128129545041,0.02
387,387.0,6.9482181129875675,0.02
388,388.0,6.923769881336281,0.02
389,389.0,6.950099028023508,0.02
390,390.0,6.985455259790106,0.02
391,391.0,6.918620573578433,0.02
392,392.0,6.980246531294679,0.02
393,393.0,6.958724362540161,0.02
394,394.0,6.935409146444486,0.02
395,395.0,6.95505488579891,0.02
396,396.0,6.989397901027526,0.02
397,397.0,6.942534757137836,0.02
398,398.0,6.969935255624049,0.02
399,399.0,6.976879625301599,0.02
400,400.0,6.936433428337509,0.02
401,401.0,6.967155507987395,0.02
402,402.0,6.96533033626164,0.02
403,403.0,6.945270147463722,0.02
404,404.0,6.968578876418318,0.02
405,405.0,6.947781236886524,0.02
406,406.0,6.9435824843628104,0.02
407,407.0,6.930562455530431,0.02
408,408.0,6.9630926058388685,0.02
409,409.0,6.946925170585535,0.02
410,410.0,6.9444564074805,0.02
411,411.0,6.932780895808166,0.02
412,412.0,6.92858374229165,0.02
413,413.0,6.940228039971292,0.02
414,414.0,6.9707379790930375,0.02
415,415.0,6.939987107847601,0.02
416,416.0,6.985287897612535,0.02
417,417.0,6.964681859290145,0.02
418,418.0,6.959803935462358,0.02
419,419.0,6.932703781736007,0.02
420,420.0,6.995966331096192,0.02
421,421.0,6.928207850003698,0.02
422,422.0,6.96782798461409,0.02
423,423.0,6.991159011354096,0.02
424,424.0,6.953419462862505,0.02
425,425.0,6.9438538562311045,0.02
426,426.0,6.957270369816598,0.02
427,427.0,6.976089546634902,0.02
428,428.0,6.9850764017950855,0.02
429,429.0,6.9701169733339405,0.02
430,430.0,6.936765869620768,0.02
431,431.0,6.944796348579961,0.02
432,432.0,6.962474268087382,0.02
433,433.0,6.933008766273913,0.02
434,434.0,6.95385196531136,0.02
435,435.0,7.0036030658099975,0.02
436,436.0,6.9377607185676435,0.02
437,437.0,6.982247099565278,0.02
438,438.0,6.940502193085799,0.02
439,439.0,6.952473366527964,0.02
440,440.0,6.958011184131865,0.02
441,441.0,6.929429306127744,0.02
442,442.0,6.95756413497352,0.02
443,443.0,6.9857281106588305,0.02
444,444.0,6.974261506525823,0.02
445,445.0,6.9739990411697095,0.02
446,446.0,6.944079624651868,0.02
447,447.0,6.957394508327709,0.02
448,448.0,6.964467964396437,0.02
449,449.0,6.974121459853835,0.02
450,450.0,6.987523668921174,0.02
451,451.0,6.940812779098432,0.02
452,452.0,6.9949163180485465,0.02
453,453.0,6.955326994038798,0.02
454,454.0,6.956144541850933,0.02
455,455.0,6.937134306401596,0.02
456,456.0,6.960073304397926,0.02
457,457.0,6.956991448864221,0.02
458,458.0,6.936991044342271,0.02
459,459.0,6.955979418790321,0.02
460,460.0,6.964360199564168,0.02
461,461.0,6.953830341274361,0.02
462,462.0,6.97777018789427,0.02
463,463.0,6.941817251600803,0.02
464,464.0,6.980234549142404,0.02
465,465.0,6.958843218892306,0.02
466,466.0,6.970134226287754,0.02
467,467.0,6.925911090432983,0.02
468,468.0,6.965523673051888,0.02
469,469.0,6.961828713457009,0.02
470,470.0,6.981906838623107,0.02
471,471.0,6.939720579587215,0.02
472,472.0,6.990725435630951,0.02
473,473.0,6.941917944500118,0.02
474,474.0,6.99003041413453,0.02
475,475.0,6.975386405386814,0.02
476,476.0,6.948859227340652,0.02
477,477.0,7.007469649618314,0.02
478,478.0,6.940287893416202,0.02
479,479.0,6.960886858494145,0.02
