,Month,Mean Sea Level [m],STD [m]
109,109.0,6.984364598962307,0.05
110,110.0,6.950485001583037,0.05
111,111.0,6.9240009125524695,0.05
112,112.0,6.989334467335968,0.05
113,113.0,6.934626647667658,0.05
114,114.0,6.832087367131153,0.05
115,115.0,6.890674840142945,0.05
116,116.0,6.972091970657877,0.05
117,117.0,7.061277652115479,0.05
118,118.0,6.875486715904971,0.05
119,119.0,6.948872714542494,0.05
120,120.0,7.007919626619727,0.04
121,121.0,6.9743354020947645,0.04
122,122.0,6.935206060016054,0.04
123,123.0,6.893524216265365,0.04
124,124.0,6.8793254507591275,0.04
125,125.0,6.920825575636992,0.04
126,126.0,6.936175730340217,0.04
127,127.0,6.861117690891988,0.04
128,128.0,6.883505718846146,0.04
129,129.0,6.963568963542269,0.04
130,130.0,6.935233635858535,0.04
131,131.0,6.921570410213701,0.04
132,132.0,6.93563317167217,0.04
133,133.0,6.919599252286112,0.04
134,134.0,6.989375195497149,0.04
135,135.0,7.018043014279326,0.04
136,136.0,7.035559777226953,0.04
137,137.0,6.981177374922541,0.04
138,138.0,6.982841868669283,0.04
139,139.0,7.011649888617935,0.04
140,140.0,7.022834326450614,0.04
141,141.0,7.0120748737085385,0.04
142,142.0,7.002128319003093,0.04
143,143.0,6.9284211872467605,0.04
144,144.0,6.889989651526002,0.04
145,145.0,6.989234008619107,0.04
146,146.0,6.950564902635102,0.04
147,147.0,6.952261663644333,0.04
148,148.0,6.91908198011749,0.04
149,149.0,6.90279105586424,0.04
150,150.0,7.011086083197202,0.04
151,151.0,6.973773762580821,0.04
152,152.0,6.9127387225071,0.04
153,153.0,6.971127156054282,0.04
154,154.0,6.967904643070925,0.04
155,155.0,6.976724920245352,0.04
156,156.0,7.0453520776326,0.04
157,157.0,6.9548034654836846,0.04
158,158.0,6.905176926692433,0.04
159,159.0,6.957993864092613,0.04
160,160.0,6.930848199462277,0.04
161,161.0,6.978815480807598,0.04
162,162.0,6.965464770024573,0.04
163,163.0,6.971073446252587,0.04
164,164.0,6.934701633952966,0.04
165,165.0,6.974101137467484,0.04
166,166.0,6.937314047340815,0.04
167,167.0,6.97858496822262,0.04
168,168.0,6.946024693348712,0.04
169,169.0,6.913498945682929,0.04
170,170.0,6.978346452329033,0.04
171,171.0,6.930332057036903,0.04
172,172.0,7.016501360419548,0.04
173,173.0,6.976634671169165,0.04
174,174.0,6.977794933769865,0.04
175,175.0,6.963310821240503,0.04
176,176.0,6.957053254849814,0.04
177,177.0,6.864129728759858,0.04
178,178.0,7.008654765260262,0.04
179,179.0,6.927381767125383,0.04
180,180.0,6.998359026180582,0.04
181,181.0,6.934738434118637,0.04
182,182.0,6.954724104079278,0.04
183,183.0,6.951651871932769,0.04
184,184.0,6.919249960081402,0.04
185,185.0,6.95409171219831,0.04
186,186.0,6.980184225639861,0.04
187,187.0,6.944733552412579,0.04
188,188.0,6.910907653760461,0.04
189,189.0,6.938712669695754,0.04
190,190.0,6.971804289023262,0.04
191,191.0,7.007869984101116,0.04
192,192.0,6.995589963557513,0.04
193,193.0,6.973818655538269,0.04
194,194.0,6.92266896223031,0.04
195,195.0,6.998938697339581,0.04
196,196.0,6.9638018528624945,0.04
197,197.0,6.953404458149514,0.04
198,198.0,6.999578454543535,0.04
199,199.0,6.988058126470939,0.04
200,200.0,6.983499362642087,0.04
201,201.0,6.917623175526563,0.04
202,202.0,6.939434593762201,0.04
203,203.0,6.895870137936991,0.04
204,204.0,6.9719733537998865,0.04
205,205.0,6.965495813077149,0.04
206,206.0,7.00183888784079,0.04
207,207.0,6.973188504789004,0.04
208,208.0,6.950159293746274,0.04
209,209.0,7.0495069171133595,0.04
210,210.0,6.924034745619128,0.04
211,211.0,6.911936777469779,0.04
212,212.0,6.941135599977106,0.04
213,213.0,6.986716369237785,0.04
214,214.0,6.951926578167013,0.04
215,215.0,6.948439669133127,0.04
216,216.0,6.921388008053258,0.04
217,217.0,7.025323605728088,0.04
218,218.0,6.941645231488331,0.04
219,219.0,6.92352234734964,0.04
220,220.0,6.962019526181832,0.04
221,221.0,6.934781310517664,0.04
222,222.0,6.9579590898371935,0.04
223,223.0,7.020837656704951,0.04
224,224.0,6.949743678622321,0.04
225,225.0,6.965780704767664,0.04
226,226.0,6.953200765427,0.04
227,227.0,6.960443278302271,0.04
228,228.0,7.001070362293495,0.04
229,229.0,6.989718818912292,0.04
230,230.0,6.954959172954709,0.04
231,231.0,6.931558059619691,0.04
232,232.0,6.963595703519631,0.04
233,233.0,7.002438432261949,0.04
234,234.0,6.968610861433,0.04
235,235.0,6.964368967763045,0.04
236,236.0,6.897328936122654,0.04
237,237.0,7.009574664616268,0.04
238,238.0,6.910341055638776,0.04
239,239.0,6.918872215239137,0.04
240,240.0,6.95905559659829,0.03
241,241.0,6.971536439614859,0.03
242,242.0,6.9720197725344475,0.03
243,243.0,6.947925325456647,0.03
244,244.0,6.961613881476244,0.03
245,245.0,6.952968655074963,0.03
246,246.0,6.917062108727645,0.03
247,247.0,6.963853417774331,0.03
248,248.0,6.950875274088063,0.03
249,249.0,6.984435491671879,0.03
250,250.0,6.967673857795918,0.03
251,251.0,7.001114206839349,0.03
252,252.0,6.993257131939793,0.03
253,253.0,6.9995229406143755,0.03
254,254.0,7.008962423387763,0.03
255,255.0,6.9936789967726805,0.03
256,256.0,6.968060871752468,0.03
257,257.0,7.013815387858732,0.03
258,258.0,6.945533503603115,0.03
259,259.0,6.97249842883535,0.03
260,260.0,6.999522286446725,0.03
261,261.0,6.965278314055731,0.03
262,262.0,6.995522015181177,0.03
263,263.0,6.950140243219703,0.03
264,264.0,6.9581996669545445,0.03
265,265.0,6.990969752935423,0.03
266,266.0,6.996111412410037,0.03
267,267.0,7.010839673753046,0.03
268,268.0,6.97299333274311,0.03
269,269.0,6.984212461596584,0.03
270,270.0,6.9942217306133445,0.03
271,271.0,6.989629218593087,0.03
272,272.0,6.936697918342621,0.03
273,273.0,6.958844176254221,0.03
274,274.0,7.01940567049823,0.03
275,275.0,6.938967620618776,0.03
276,276.0,6.9953241890393665,0.03
277,277.0,6.963860319757623,0.03
278,278.0,7.006894674790294,0.03
279,279.0,6.953623364185049,0.03
280,280.0,6.978607335799345,0.03
281,281.0,6.9165172446911125,0.03
282,282.0,6.976221515292388,0.03
283,283.0,7.009886193626499,0.03
284,284.0,6.932794432688015,0.03
285,285.0,7.013562852180646,0.03
286,286.0,6.9567083863372625,0.03
287,287.0,6.976793972294428,0.03
288,288.0,6.895263931673687,0.03
289,289.0,7.011030580884506,0.03
290,290.0,6.952571463889295,0.03
291,291.0,6.962869066271276,0.03
292,292.0,6.9408361793269355,0.03
293,293.0,6.949569871362716,0.03
294,294.0,7.013826095826487,0.03
295,295.0,6.964421385693779,0.03
296,296.0,7.0067138962613615,0.03
297,297.0,6.974748071562391,0.03
298,298.0,6.990586981054543,0.03
299,299.0,6.965185477569318,0.03
300,300.0,6.993360006497003,0.03
301,301.0,7.0583724779174215,0.03
302,302.0,7.000472485241622,0.03
303,303.0,6.996231193005263,0.03
304,304.0,6.96694777877912,0.03
305,305.0,7.011723870338408,0.03
306,306.0,7.022342941725498,0.03
307,307.0,6.9306745180505,0.03
308,308.0,6.9404975546054315,0.03
309,309.0,7.045131126445334,0.03
310,310.0,6.9950251054251815,0.03
311,311.0,6.986294441720151,0.03
312,312.0,6.999477614695377,0.03
313,313.0,7.015661985480097,0.03
314,314.0,7.006953913722162,0.03
315,315.0,6.976407154646138,0.03
316,316.0,7.04518007702303,0.03
317,317.0,6.983818966592325,0.03
318,318.0,6.957367352086779,0.03
319,319.0,6.967068489031576,0.03
320,320.0,6.97998211638652,0.03
321,321.0,6.972744729794206,0.03
322,322.0,6.978657972614532,0.03
323,323.0,6.993926072757129,0.03
324,324.0,6.886114929271834,0.03
325,325.0,6.961441899569041,0.03
326,326.0,7.013483342842204,0.03
327,327.0,7.00203334509203,0.03
328,328.0,6.964893988540432,0.03
329,329.0,6.9667488132378885,0.03
330,330.0,7.019869097544081,0.03
331,331.0,6.978392655554834,0.03
332,332.0,6.970088670054544,0.03
333,333.0,7.041836564880539,0.03
334,334.0,6.975239273401532,0.03
335,335.0,7.0070331461372035,0.03
336,336.0,6.9853059371901525,0.03
337,337.0,6.988369950046823,0.03
338,338.0,6.958599888320972,0.03
339,339.0,6.962377336901444,0.03
340,340.0,7.025099472102625,0.03
341,341.0,6.953360860605149,0.03
342,342.0,6.996018676325522,0.03
343,343.0,6.952034798320153,0.03
344,344.0,6.980825376655545,0.03
345,345.0,6.987092538178388,0.03
346,346.0,6.939488738636051,0.03
347,347.0,7.022595296313507,0.03
348,348.0,6.983205716557571,0.03
349,349.0,7.025332135805411,0.03
350,350.0,6.9610319505536795,0.03
351,351.0,7.016586485243589,0.03
352,352.0,7.0594281201566025,0.03
353,353.0,6.99606718042397,0.03
354,354.0,6.970329471883194,0.03
355,355.0,7.004273012298437,0.03
356,356.0,6.994306949685677,0.03
357,357.0,6.983952481523483,0.03
358,358.0,6.986807544683774,0.03
359,359.0,6.973228274978694,0.03
360,360.0,6.999240704770287,0.02
361,361.0,6.983187030087559,0.02
362,362.0,6.973966598838265,0.02
363,363.0,7.007580544116234,0.02
364,364.0,6.988128250342501,0.02
365,365.0,7.044521944062864,0.02
366,366.0,6.986795782073797,0.02
367,367.0,6.977608726156453,0.02
368,368.0,6.981135841858035,0.02
369,369.0,6.999717831967105,0.02
370,370.0,6.978519481289705,0.02
371,371.0,6.967370678592299,0.02
372,372.0,7.025591253001606,0.02
373,373.0,6.968174418037635,0.02
374,374.0,7.023420530565893,0.02
375,375.0,6.996139050987445,0.02
376,376.0,6.972246264928385,0.02
377,377.0,7.026986136587639,0.02
378,378.0,6.989759760925952,0.02
379,379.0,6.973848186894903,0.02
380,380.0,6.995477633092179,0.02
381,381.0,7.020068661122523,0.02
382,382.0,7.00818491715117,0.02
383,383.0,7.011205251175606,0.02
384,384.0,7.029937386191898,0.02
385,385.0,6.999312243847688,0.02
386,386.0,7.002707564315441,0.02
387,387.0,6.9908418897473,0.02
388,388.0,6.966438000085345,0.02
389,389.0,6.9928114887619035,0.02
390,390.0,7.028212062517833,0.02
391,391.0,6.961421718295492,0.02
392,392.0,7.023092018001069,0.02
393,393.0,7.001614191235882,0.02
394,394.0,6.978343317129538,0.02
395,395.0,6.998033398473295,0.02
396,396.0,7.032420755691242,0.02
397,397.0,6.985601953790884,0.02
398,398.0,7.013046794266428,0.02
399,399.0,7.0200355059333095,0.02
400,400.0,6.979633650958552,0.02
401,401.0,7.010400072597769,0.02
402,402.0,7.008619242861345,0.02
403,403.0,6.988603396052759,0.02
404,404.0,7.011956466996686,0.02
405,405.0,6.991203169454224,0.02
406,406.0,6.987048758919842,0.02
407,407.0,6.974073072076794,0.02
408,408.0,7.006647564374563,0.02
409,409.0,6.990524471110562,0.02
410,410.0,6.988100049994857,0.02
411,411.0,6.976468880311855,0.02
412,412.0,6.972316068784671,0.02
413,413.0,6.984004708453644,0.02
414,414.0,7.014558989564722,0.02
415,415.0,6.983852460308617,0.02
416,416.0,7.029197592062882,0.02
417,417.0,7.008635895729824,0.02
418,418.0,7.003802313891367,0.02
419,419.0,6.976746502154349,0.02
420,420.0,7.040053393503865,0.02
421,421.0,6.972339254400702,0.02
422,422.0,7.0120037310004255,0.02
423,423.0,7.035379099729764,0.02
424,424.0,6.997683893227504,0.02
425,425.0,6.988162628585435,0.02
426,426.0,7.00162348416026,0.02
427,427.0,7.0204870029678945,0.02
428,428.0,7.029518200117411,0.02
429,429.0,7.014603113645597,0.02
430,430.0,6.981296351921756,0.02
431,431.0,6.98937117287028,0.02
432,432.0,7.007093434367033,0.02
433,433.0,6.977672274542896,0.02
434,434.0,6.998559815569674,0.02
435,435.0,7.048355258057643,0.02
436,436.0,6.982557252804621,0.02
437,437.0,7.027087975791587,0.02
438,438.0,6.98538741130144,0.02
439,439.0,6.997402926732936,0.02
440,440.0,7.002985086326168,0.02
441,441.0,6.97444755031138,0.02
442,442.0,7.002626721146487,0.02
443,443.0,7.030835038821128,0.02
444,444.0,7.019412776677453,0.02
445,445.0,7.01919465331067,0.02
446,446.0,6.989319578782161,0.02
447,447.0,7.002678804447333,0.02
448,448.0,7.009796602505393,0.02
449,449.0,7.019494439952123,0.02
450,450.0,7.032940991008792,0.02
451,451.0,6.9862744431753825,0.02
452,452.0,7.040422324114829,0.02
453,453.0,7.0008773420944115,0.02
454,454.0,7.001739231895877,0.02
455,455.0,6.982773338435873,0.02
456,456.0,7.005756678421534,0.02
457,457.0,7.00271916487716,0.02
458,458.0,6.982763102344542,0.02
459,459.0,7.001795818781923,0.02
460,460.0,7.010220941545103,0.02
461,461.0,6.999735425244626,0.02
462,462.0,7.023719613853867,0.02
463,463.0,6.987811019549731,0.02
464,464.0,7.026272659080664,0.02
465,465.0,7.0049256708198975,0.02
466,466.0,7.016261020204677,0.02
467,467.0,6.9720822263392375,0.02
468,468.0,7.0117391509474745,0.02
469,469.0,7.008088533341927,0.02
470,470.0,7.028211000497357,0.02
471,471.0,6.986069083450796,0.02
472,472.0,7.037118281483863,0.02
473,473.0,6.988355132342362,0.02
474,474.0,7.036511943966106,0.02
475,475.0,7.021912277207721,0.02
476,476.0,6.99542944115089,0.02
477,477.0,7.054084205417884,0.02
478,478.0,6.986946791205104,0.02
479,479.0,7.007590098272378,0.02
