,Month,Mean Sea Level [m],STD [m]
64,64.0,6.911350248706036,0.05
65,65.0,6.883796878439304,0.05
66,66.0,6.942827348679727,0.05
67,67.0,6.879909996235562,0.05
68,68.0,6.740820613626381,0.05
69,69.0,6.923488681951012,0.05
70,70.0,6.790348667329154,0.05
71,71.0,6.961388868581473,0.05
72,72.0,6.975734648024729,0.05
73,73.0,6.863530191584789,0.05
74,74.0,6.826862015158765,0.05
75,75.0,6.815458759215626,0.05
76,76.0,6.929160541296135,0.05
77,77.0,6.875637251137024,0.05
78,78.0,6.856040513131444,0.05
79,79.0,6.874002874524742,0.05
80,80.0,6.990814943751445,0.05
81,81.0,6.903950525510451,0.05
82,82.0,6.924106256442191,0.05
83,83.0,6.925880638281223,0.05
84,84.0,6.938171665168975,0.05
85,85.0,6.94053353022845,0.05
86,86.0,6.852157985728787,0.05
87,87.0,6.877137267741908,0.05
88,88.0,6.850073992217809,0.05
89,89.0,6.852769196016845,0.05
90,90.0,6.945618094088336,0.05
91,91.0,6.863670279641382,0.05
92,92.0,6.885015838726455,0.05
93,93.0,6.854547439469824,0.05
94,94.0,6.859733967802464,0.05
95,95.0,6.929031353316108,0.05
96,96.0,6.867563306348698,0.05
97,97.0,6.865944146372772,0.05
98,98.0,6.914943388540209,0.05
99,99.0,6.915505221651993,0.05
100,100.0,6.9303173359269765,0.05
101,101.0,6.899449777469428,0.05
102,102.0,6.803439861606801,0.05
103,103.0,6.9228570782446335,0.05
104,104.0,6.916474064934675,0.05
105,105.0,6.942679834462397,0.05
106,106.0,6.849664872924757,0.05
107,107.0,7.018244035260925,0.05
108,108.0,6.8307996975975165,0.05
109,109.0,6.928982016156674,0.05
110,110.0,6.895147464111803,0.05
111,111.0,6.868708420415633,0.05
112,112.0,6.934087020533529,0.05
113,113.0,6.879424246199618,0.05
114,114.0,6.776930010997511,0.05
115,115.0,6.835562529343702,0.05
116,116.0,6.917024705193031,0.05
117,117.0,7.006255431985032,0.05
118,118.0,6.8205095411089225,0.05
119,119.0,6.893940585080843,0.05
120,120.0,6.953032542492474,0.04
121,121.0,6.9194933633019104,0.04
122,122.0,6.880409066557597,0.04
123,123.0,6.838772268141306,0.04
124,124.0,6.824618547969467,0.04
125,125.0,6.866163718181729,0.04
126,126.0,6.881558918219353,0.04
127,127.0,6.806545924105522,0.04
128,128.0,6.828978997394078,0.04
129,129.0,6.909087287424599,0.04
130,130.0,6.880797005075263,0.04
131,131.0,6.867178824764828,0.04
132,132.0,6.881286631557695,0.04
133,133.0,6.865297757506035,0.04
134,134.0,6.9351187460514705,0.04
135,135.0,6.963831610168046,0.04
136,136.0,6.981393418450071,0.04
137,137.0,6.927056061480057,0.04
138,138.0,6.928765600561197,0.04
139,139.0,6.957618665844247,0.04
140,140.0,6.9688481490113245,0.04
141,141.0,6.958133741603647,0.04
142,142.0,6.9482322322326,0.04
143,143.0,6.874570145810666,0.04
144,144.0,6.836183655424304,0.04
145,145.0,6.935473057851808,0.04
146,146.0,6.8968489972022,0.04
147,147.0,6.89859080354583,0.04
148,148.0,6.865456165353385,0.04
149,149.0,6.849210286434533,0.04
150,150.0,6.9575503591018935,0.04
151,151.0,6.920283083819911,0.04
152,152.0,6.859293089080588,0.04
153,153.0,6.917726567962168,0.04
154,154.0,6.91454910031321,0.04
155,155.0,6.9234144228220345,0.04
156,156.0,6.992086625543681,0.04
157,157.0,6.901583058729163,0.04
158,158.0,6.85200156527231,0.04
159,159.0,6.9048635480068885,0.04
160,160.0,6.8777629287109505,0.04
161,161.0,6.92577525539067,0.04
162,162.0,6.912469589942043,0.04
163,163.0,6.918123311504456,0.04
164,164.0,6.881796544539233,0.04
165,165.0,6.921241093388149,0.04
166,166.0,6.884499048595877,0.04
167,167.0,6.9258150148120805,0.04
168,168.0,6.89329978527257,0.04
169,169.0,6.860819082941186,0.04
170,170.0,6.925711634921688,0.04
171,171.0,6.877742284963956,0.04
172,172.0,6.963956633681,0.04
173,173.0,6.924134989765015,0.04
174,174.0,6.925340297700113,0.04
175,175.0,6.910901230505149,0.04
176,176.0,6.904688709448859,0.04
177,177.0,6.8118102286933,0.04
178,178.0,6.956380310528103,0.04
179,179.0,6.875152357727622,0.04
180,180.0,6.946174662117219,0.04
181,181.0,6.882599115389673,0.04
182,182.0,6.902629830684711,0.04
183,183.0,6.8996026438726,0.04
184,184.0,6.867245777355632,0.04
185,185.0,6.902132574806938,0.04
186,186.0,6.928270133582887,0.04
187,187.0,6.892864505690003,0.04
188,188.0,6.8590836523722825,0.04
189,189.0,6.886933713641974,0.04
190,190.0,6.92007037830388,0.04
191,191.0,6.956181118716132,0.04
192,192.0,6.943946143506928,0.04
193,193.0,6.922219880822081,0.04
194,194.0,6.871115232848521,0.04
195,195.0,6.94743001329219,0.04
196,196.0,6.912338214149502,0.04
197,197.0,6.90198586477092,0.04
198,198.0,6.948204906499338,0.04
199,199.0,6.936729623761141,0.04
200,200.0,6.932215905266688,0.04
201,201.0,6.866384763485561,0.04
202,202.0,6.888241227055597,0.04
203,203.0,6.844721816564786,0.04
204,204.0,6.920870077762079,0.04
205,205.0,6.914437582373741,0.04
206,206.0,6.950825702471779,0.04
207,207.0,6.922220364754391,0.04
208,208.0,6.89923619904606,0.04
209,209.0,6.998628867747543,0.04
210,210.0,6.873201741587709,0.04
211,211.0,6.861148818772759,0.04
212,212.0,6.890392686614484,0.04
213,213.0,6.936018501209561,0.04
214,214.0,6.901273755473188,0.04
215,215.0,6.897831891773699,0.04
216,216.0,6.870825276028229,0.04
217,217.0,6.974805919037457,0.04
218,218.0,6.891172590132098,0.04
219,219.0,6.873094751327805,0.04
220,220.0,6.911636975494395,0.04
221,221.0,6.884443805164626,0.04
222,222.0,6.907666629818554,0.04
223,223.0,6.970590242020709,0.04
224,224.0,6.899541309272477,0.04
225,225.0,6.915623380752219,0.04
226,226.0,6.903088486745952,0.04
227,227.0,6.910376044955622,0.04
228,228.0,6.951048174281244,0.04
229,229.0,6.939741676234439,0.04
230,230.0,6.905027075611255,0.04
231,231.0,6.881671007610635,0.04
232,232.0,6.913753696844972,0.04
233,233.0,6.952641470921688,0.04
234,234.0,6.918858945427137,0.04
235,235.0,6.914662097091581,0.04
236,236.0,6.847667110785588,0.04
237,237.0,6.9599578846136,0.04
238,238.0,6.8607693209705065,0.04
239,239.0,6.869345525905265,0.04
240,240.0,6.909573952598817,0.03
241,241.0,6.922099840949784,0.03
242,242.0,6.92262821920377,0.03
243,243.0,6.898578817460368,0.03
244,244.0,6.912312418814364,0.03
245,245.0,6.903712237747481,0.03
246,246.0,6.867850736734561,0.03
247,247.0,6.914687091115645,0.03
248,248.0,6.901753992763775,0.03
249,249.0,6.935359255681989,0.03
250,250.0,6.918642667140427,0.03
251,251.0,6.9521280615182555,0.03
252,252.0,6.9443160319530985,0.03
253,253.0,6.950626885962079,0.03
254,254.0,6.960111414069864,0.03
255,255.0,6.94487303278918,0.03
256,256.0,6.919299953103365,0.03
257,257.0,6.965099514544027,0.03
258,258.0,6.896862675622808,0.03
259,259.0,6.923872646189442,0.03
260,260.0,6.950941549135215,0.03
261,261.0,6.916742622078619,0.03
262,262.0,6.947031368538463,0.03
263,263.0,6.901694641911388,0.03
264,264.0,6.909799110980627,0.03
265,265.0,6.942614242295904,0.03
266,266.0,6.947800947104916,0.03
267,267.0,6.962574253782323,0.03
268,268.0,6.924772958106786,0.03
269,269.0,6.936037132294658,0.03
270,270.0,6.946091446645816,0.03
271,271.0,6.941543979959957,0.03
272,272.0,6.888657725043889,0.03
273,273.0,6.910849028289888,0.03
274,274.0,6.971455567868295,0.03
275,275.0,6.8910625633232385,0.03
276,276.0,6.947464177078227,0.03
277,277.0,6.916045353130881,0.03
278,278.0,6.95912475349795,0.03
279,279.0,6.905898488227104,0.03
280,280.0,6.930927505175798,0.03
281,281.0,6.868882459401964,0.03
282,282.0,6.928631775337638,0.03
283,283.0,6.962341499006146,0.03
284,284.0,6.885294783402061,0.03
285,285.0,6.966108248229091,0.03
286,286.0,6.909298827720105,0.03
287,287.0,6.9294294590116685,0.03
288,288.0,6.847944463725325,0.03
289,289.0,6.9637561582705425,0.03
290,290.0,6.90534208660973,0.03
291,291.0,6.915684734326109,0.03
292,292.0,6.893696892716167,0.03
293,293.0,6.902475630086346,0.03
294,294.0,6.966776899884515,0.03
295,295.0,6.917417235086205,0.03
296,296.0,6.959754790988186,0.03
297,297.0,6.927834011623613,0.03
298,298.0,6.943717966450163,0.03
299,299.0,6.918361508299336,0.03
300,300.0,6.946581082561419,0.03
301,301.0,7.011638599316236,0.03
302,302.0,6.953783651974835,0.03
303,303.0,6.949587405072874,0.03
304,304.0,6.920349036181129,0.03
305,305.0,6.9651701730748155,0.03
306,306.0,6.975834289796303,0.03
307,307.0,6.884210911455703,0.03
308,308.0,6.894078993345033,0.03
309,309.0,6.998757610519334,0.03
310,310.0,6.9486966348335795,0.03
311,311.0,6.940011016462948,0.03
312,312.0,6.953239234772572,0.03
313,313.0,6.96946865089169,0.03
314,314.0,6.960805624468153,0.03
315,315.0,6.930303910726527,0.03
316,316.0,6.999121878437817,0.03
317,317.0,6.937805813341511,0.03
318,318.0,6.911399244170362,0.03
319,319.0,6.921145426449558,0.03
320,320.0,6.934104099138899,0.03
321,321.0,6.926911757880983,0.03
322,322.0,6.932870046035708,0.03
323,323.0,6.948183191512704,0.03
324,324.0,6.840417093361806,0.03
325,325.0,6.915789108993412,0.03
326,326.0,6.967875597600973,0.03
327,327.0,6.956470645185196,0.03
328,328.0,6.919376333967997,0.03
329,329.0,6.921276203999851,0.03
330,330.0,6.974441533640443,0.03
331,331.0,6.933010136985594,0.03
332,332.0,6.9247511968197015,0.03
333,333.0,6.996544136980095,0.03
334,334.0,6.9299918908354865,0.03
335,335.0,6.961830808905556,0.03
336,336.0,6.940148645292903,0.03
337,337.0,6.943257703483972,0.03
338,338.0,6.913532687092519,0.03
339,339.0,6.917355181007389,0.03
340,340.0,6.980122361542969,0.03
341,341.0,6.908428795379891,0.03
342,342.0,6.9511316564346615,0.03
343,343.0,6.90719282376369,0.03
344,344.0,6.936028447433481,0.03
345,345.0,6.942340654290722,0.03
346,346.0,6.894781900082783,0.03
347,347.0,6.977933503094637,0.03
348,348.0,6.938588968673099,0.03
349,349.0,6.9807604332553375,0.03
350,350.0,6.9165052933380045,0.03
351,351.0,6.972104873362311,0.03
352,352.0,7.014991553609724,0.03
353,353.0,6.95167565921149,0.03
354,354.0,6.925982996005112,0.03
355,355.0,6.959971581754753,0.03
356,356.0,6.950050564476391,0.03
357,357.0,6.939741141648595,0.03
358,358.0,6.942641250143285,0.03
359,359.0,6.929107025772602,0.03
360,360.0,6.955164500898594,0.02
361,361.0,6.939155871550264,0.02
362,362.0,6.929980485635368,0.02
363,363.0,6.963639476247735,0.02
364,364.0,6.9442322278084,0.02
365,365.0,7.000670966863161,0.02
366,366.0,6.942989850208492,0.02
367,367.0,6.933847839625547,0.02
368,368.0,6.937420000661526,0.02
369,369.0,6.956047036104995,0.02
370,370.0,6.934893730761993,0.02
371,371.0,6.923789973398985,0.02
372,372.0,6.98205559314269,0.02
373,373.0,6.924683803513117,0.02
374,374.0,6.979974961375774,0.02
375,375.0,6.952738527131724,0.02
376,376.0,6.928890786407062,0.02
377,377.0,6.983675703400714,0.02
378,378.0,6.946494373073425,0.02
379,379.0,6.930627844376775,0.02
380,380.0,6.952302335908449,0.02
381,381.0,6.976938409273191,0.02
382,382.0,6.9650997106362365,0.02
383,383.0,6.968165089995071,0.02
384,384.0,6.986942270345761,0.02
385,385.0,6.956362173335949,0.02
386,386.0,6.959802539138099,0.02
387,387.0,6.947981909904357,0.02
388,388.0,6.9236230655768,0.02
389,389.0,6.950041599587756,0.02
390,390.0,6.9854872186780845,0.02
391,391.0,6.918741919790142,0.02
392,392.0,6.980457264830116,0.02
393,393.0,6.959024483399328,0.02
394,394.0,6.935798654627383,0.02
395,395.0,6.955533781305537,0.02
396,396.0,6.989966183857883,0.02
397,397.0,6.9431924272919225,0.02
398,398.0,6.9706823131018645,0.02
399,399.0,6.977716070103145,0.02
400,400.0,6.9373592604627845,0.02
401,401.0,6.968170727436401,0.02
402,402.0,6.966434943034375,0.02
403,403.0,6.946464141560186,0.02
404,404.0,6.969862257838512,0.02
405,405.0,6.949154005630448,0.02
406,406.0,6.945044640430464,0.02
407,407.0,6.932113998921815,0.02
408,408.0,6.964733536553981,0.02
409,409.0,6.948655488624378,0.02
410,410.0,6.946276112843072,0.02
411,411.0,6.934689988494467,0.02
412,412.0,6.930582222301681,0.02
413,413.0,6.942315907305053,0.02
414,414.0,6.972915233750529,0.02
415,415.0,6.942253749828822,0.02
416,416.0,6.987643926917485,0.02
417,417.0,6.967127275918825,0.02
418,418.0,6.9623387394147676,0.02
419,419.0,6.935327973012146,0.02
420,420.0,6.998679909696062,0.02
421,421.0,6.931010815927297,0.02
422,422.0,6.970720337861418,0.02
423,423.0,6.994140751925155,0.02
424,424.0,6.956490590757293,0.02
425,425.0,6.947014371449622,0.02
426,426.0,6.9605202723588455,0.02
427,427.0,6.979428836500879,0.02
428,428.0,6.988505078984793,0.02
429,429.0,6.9736350378473775,0.02
430,430.0,6.940373321457933,0.02
431,431.0,6.948493187740856,0.02
432,432.0,6.9662604945720075,0.02
433,433.0,6.936884380082268,0.02
434,434.0,6.957816966443445,0.02
435,435.0,7.007657454265812,0.02
436,436.0,6.941904494347187,0.02
437,437.0,6.986480262668552,0.02
438,438.0,6.944824743512803,0.02
439,439.0,6.956885304278697,0.02
440,440.0,6.962512509206328,0.02
441,441.0,6.9340200185259375,0.02
442,442.0,6.962244234695443,0.02
443,443.0,6.990497597704483,0.02
444,444.0,6.979120380895205,0.02
445,445.0,6.978947302862821,0.02
446,446.0,6.94911727366871,0.02
447,447.0,6.96252154466828,0.02
448,448.0,6.969684388060738,0.02
449,449.0,6.979427270841866,0.02
450,450.0,6.992918867232934,0.02
451,451.0,6.946297364733923,0.02
452,452.0,7.000490291007766,0.02
453,453.0,6.960990354321747,0.02
454,454.0,6.961897289457611,0.02
455,455.0,6.9429764413320045,0.02
456,456.0,6.966004826652064,0.02
457,457.0,6.963012358442088,0.02
458,458.0,6.943101341243868,0.02
459,459.0,6.9621791030156475,0.02
460,460.0,6.970649271113225,0.02
461,461.0,6.960208800147147,0.02
462,462.0,6.984238034090787,0.02
463,463.0,6.9483744851210485,0.02
464,464.0,6.98688116998638,0.02
465,465.0,6.965579227060012,0.02
466,466.0,6.976959621779189,0.02
467,467.0,6.932825873248148,0.02
468,468.0,6.9725278431907824,0.02
469,469.0,6.9689222709196335,0.02
470,470.0,6.989089783409462,0.02
471,471.0,6.946992911697299,0.02
472,472.0,6.9980871550647645,0.02
473,473.0,6.949369051257662,0.02
474,474.0,6.9975709082158035,0.02
475,475.0,6.983016286791816,0.02
476,476.0,6.956578496069383,0.02
477,477.0,7.015278305670775,0.02
478,478.0,6.9481859367923935,0.02
479,479.0,6.968874289194066,0.02
