,Month,Mean Sea Level [m],STD [m]
196,196.0,6.967223804111568,0.04
197,197.0,6.956843241936924,0.04
198,198.0,7.00303407086928,0.04
199,199.0,6.99153057533502,0.04
200,200.0,6.986988644044504,0.04
201,201.0,6.921129289467315,0.04
202,202.0,6.942957540241289,0.04
203,203.0,6.899409916954415,0.04
204,204.0,6.975529965355646,0.04
205,205.0,6.9690692571712445,0.04
206,206.0,7.00542916447322,0.04
207,207.0,6.97679561395977,0.04
208,208.0,6.953783235455376,0.04
209,209.0,7.053147691360797,0.04
210,210.0,6.927692352404901,0.04
211,211.0,6.915611216793889,0.04
212,212.0,6.944826871839551,0.04
213,213.0,6.990424473638566,0.04
214,214.0,6.95565151510613,0.04
215,215.0,6.9521814386105785,0.04
216,216.0,6.925146610069046,0.04
217,217.0,7.029099040282211,0.04
218,218.0,6.94543749858079,0.04
219,219.0,6.927331446980435,0.04
220,220.0,6.965845458350962,0.04
221,221.0,6.93862407522513,0.04
222,222.0,6.961818687082995,0.04
223,223.0,7.024714086489088,0.04
224,224.0,6.953636940944794,0.04
225,225.0,6.969690799628474,0.04
226,226.0,6.957127692826144,0.04
227,227.0,6.964387038239751,0.04
228,228.0,7.00503095476931,0.04
229,229.0,6.993696243926443,0.04
230,230.0,6.958953430507196,0.04
231,231.0,6.935569149710513,0.04
232,232.0,6.967623626148789,0.04
233,233.0,7.006483187429443,0.04
234,234.0,6.972672449138829,0.04
235,235.0,6.968447388007211,0.04
236,236.0,6.901424188905156,0.04
237,237.0,7.013686749937105,0.04
238,238.0,6.914469973497949,0.04
239,239.0,6.923017965636645,0.04
240,240.0,6.963218179534134,0.03
241,241.0,6.975715855089039,0.03
242,242.0,6.976216020546962,0.03
243,243.0,6.952138406007498,0.03
244,244.0,6.965843794565431,0.03
245,245.0,6.957215400702486,0.03
246,246.0,6.921325686893503,0.03
247,247.0,6.968133828478524,0.03
248,248.0,6.955172517330593,0.03
249,249.0,6.988749567452744,0.03
250,250.0,6.972004766115119,0.03
251,251.0,7.005461947696885,0.03
252,252.0,6.997621705335666,0.03
253,253.0,7.003904346548583,0.03
254,254.0,7.0133606618603075,0.03
255,255.0,6.99809406778356,0.03
256,256.0,6.972492775301682,0.03
257,257.0,7.018264123946283,0.03
258,258.0,6.949999072229001,0.03
259,259.0,6.976980829999572,0.03
260,260.0,7.004021520149283,0.03
261,261.0,6.969794380296625,0.03
262,262.0,7.000054913960406,0.03
263,263.0,6.954689974537268,0.03
264,264.0,6.962766230810445,0.03
265,265.0,6.995553149329659,0.03
266,266.0,7.000711641342609,0.03
267,267.0,7.015456735223953,0.03
268,268.0,6.977627226752354,0.03
269,269.0,6.988863188144163,0.03
270,270.0,6.998889289699259,0.03
271,271.0,6.994313610217337,0.03
272,272.0,6.941399142505206,0.03
273,273.0,6.963562232955143,0.03
274,274.0,7.0241405597374875,0.03
275,275.0,6.943719342396369,0.03
276,276.0,7.000092743355295,0.03
277,277.0,6.968645706611888,0.03
278,278.0,7.011696894182894,0.03
279,279.0,6.958442416115985,0.03
280,280.0,6.983443220268616,0.03
281,281.0,6.921369961698719,0.03
282,282.0,6.981091064838331,0.03
283,283.0,7.014772575710777,0.03
284,284.0,6.937697647310629,0.03
285,285.0,7.018482899341596,0.03
286,286.0,6.961645266036548,0.03
287,287.0,6.981747684532049,0.03
288,288.0,6.900234476449643,0.03
289,289.0,7.016017958198798,0.03
290,290.0,6.957575673741923,0.03
291,291.0,6.96789010866224,0.03
292,292.0,6.945874054256235,0.03
293,293.0,6.954624578830352,0.03
294,294.0,7.018897635832458,0.03
295,295.0,6.969509758238086,0.03
296,296.0,7.011819101344004,0.03
297,297.0,6.979870109183368,0.03
298,298.0,6.995725851213857,0.03
299,299.0,6.970341180266967,0.03
300,300.0,6.998532541732988,0.03
301,301.0,7.063561845691742,0.03
302,302.0,7.005678685554279,0.03
303,303.0,7.001454225856255,0.03
304,304.0,6.972187644168448,0.03
305,305.0,7.016980568266072,0.03
306,306.0,7.027616472191497,0.03
307,307.0,6.935964881054835,0.03
308,308.0,6.945804750148102,0.03
309,309.0,7.0504551545263405,0.03
310,310.0,7.000365966044523,0.03
311,311.0,6.991652134877829,0.03
312,312.0,7.004852140391391,0.03
313,313.0,7.021053343714446,0.03
314,314.0,7.012362104494847,0.03
315,315.0,6.981832177957158,0.03
316,316.0,7.050621932872386,0.03
317,317.0,6.989277654980016,0.03
318,318.0,6.962842873012806,0.03
319,319.0,6.972560842495939,0.03
320,320.0,6.985491302389219,0.03
321,321.0,6.97827074833524,0.03
322,322.0,6.984200823693902,0.03
323,323.0,6.999485756374836,0.03
324,324.0,6.891691445427875,0.03
325,325.0,6.967035248263419,0.03
326,326.0,7.0190935240749175,0.03
327,327.0,7.007660358863078,0.03
328,328.0,6.970537834849816,0.03
329,329.0,6.972409492085608,0.03
330,330.0,7.025546608930137,0.03
331,331.0,6.984086999479225,0.03
332,332.0,6.975799846517271,0.03
333,333.0,7.047564573881601,0.03
334,334.0,6.980984114940931,0.03
335,335.0,7.012794820214937,0.03
336,336.0,6.991084443806223,0.03
337,337.0,6.994165289201229,0.03
338,338.0,6.9644120600137125,0.03
339,339.0,6.968206341132521,0.03
340,340.0,7.030945308872037,0.03
341,341.0,6.959223529912897,0.03
342,342.0,7.001898178171606,0.03
343,343.0,6.957931132704573,0.03
344,344.0,6.9867385435783005,0.03
345,345.0,6.9930225376394795,0.03
346,346.0,6.945435570635477,0.03
347,347.0,7.028558960851269,0.03
348,348.0,6.989186213633669,0.03
349,349.0,7.031329465419844,0.03
350,350.0,6.967046112706449,0.03
351,351.0,7.022617479934693,0.03
352,352.0,7.065475947386044,0.03
353,353.0,7.002131840191747,0.03
354,354.0,6.976410964189306,0.03
355,355.0,7.010371337142885,0.03
356,356.0,7.00042210706846,0.03
357,357.0,6.990084471444602,0.03
358,358.0,6.992956367143229,0.03
359,359.0,6.979393929976484,0.03
360,360.0,7.005423192306413,0.02
361,361.0,6.989386350162022,0.02
362,362.0,6.980182751451062,0.02
363,363.0,7.013813529267367,0.02
364,364.0,6.9943780680319705,0.02
365,365.0,7.050788594290668,0.02
366,366.0,6.993079264839937,0.02
367,367.0,6.9839090414609295,0.02
368,368.0,6.987452989700847,0.02
369,369.0,7.006051812348253,0.02
370,370.0,6.984870294209188,0.02
371,371.0,6.973738324050117,0.02
372,372.0,7.03197573099776,0.02
373,373.0,6.974575728572125,0.02
374,374.0,7.029838673638719,0.02
375,375.0,7.002574026598607,0.02
376,376.0,6.978698073077882,0.02
377,377.0,7.033454777275472,0.02
378,378.0,6.99624523415212,0.02
379,379.0,6.980350492659407,0.02
380,380.0,7.001996771395019,0.02
381,381.0,7.026604631963698,0.02
382,382.0,7.014737720530682,0.02
383,383.0,7.017774887093453,0.02
384,384.0,7.036523854648081,0.02
385,385.0,7.005915544842206,0.02
386,386.0,7.0093276978482955,0.02
387,387.0,6.99747885581849,0.02
388,388.0,6.97309179869487,0.02
389,389.0,6.999482119909764,0.02
390,390.0,7.034899526204029,0.02
391,391.0,6.968126014520025,0.02
392,392.0,7.029813146763937,0.02
393,393.0,7.008352152537086,0.02
394,394.0,6.985098110969078,0.02
395,395.0,7.004805024851169,0.02
396,396.0,7.039209214607453,0.02
397,397.0,6.99240724524543,0.02
398,398.0,7.01986891825931,0.02
399,399.0,7.026874462464527,0.02
400,400.0,6.986489440028105,0.02
401,401.0,7.0172726942056585,0.02
402,402.0,7.01550869700757,0.02
403,403.0,6.995509682737319,0.02
404,404.0,7.018879586219582,0.02
405,405.0,6.998143121215456,0.02
406,406.0,6.9940055432194095,0.02
407,407.0,6.981046688914698,0.02
408,408.0,7.013638013750802,0.02
409,409.0,6.997531753025137,0.02
410,410.0,6.995124164447768,0.02
411,411.0,6.9835098273031,0.02
412,412.0,6.9793738483142524,0.02
413,413.0,6.991079320521561,0.02
414,414.0,7.021650434170975,0.02
415,415.0,6.9909607374532055,0.02
416,416.0,7.0363227017458065,0.02
417,417.0,7.015777837951084,0.02
418,418.0,7.010961088650964,0.02
419,419.0,6.98392210945228,0.02
420,420.0,7.047245833340132,0.02
421,421.0,6.9795485267753055,0.02
422,422.0,7.019229835913364,0.02
423,423.0,7.042622037181038,0.02
424,424.0,7.004943663217114,0.02
425,425.0,6.995439231113381,0.02
426,426.0,7.008916919226541,0.02
427,427.0,7.0277972705725125,0.02
428,428.0,7.036845300260364,0.02
429,429.0,7.021947046326885,0.02
430,430.0,6.98865711714138,0.02
431,431.0,6.99674877062824,0.02
432,432.0,7.014487864663329,0.02
433,433.0,6.985083537377527,0.02
434,434.0,7.0059879109426415,0.02
435,435.0,7.055800185968946,0.02
436,436.0,6.990019013254258,0.02
437,437.0,7.034566568779561,0.02
438,438.0,6.992882836827749,0.02
439,439.0,7.004915184797581,0.02
440,440.0,7.010514176929149,0.02
441,441.0,6.981993473452697,0.02
442,442.0,7.010189476826139,0.02
443,443.0,7.038414627039117,0.02
444,444.0,7.0270091974337765,0.02
445,445.0,7.026807906605329,0.02
446,446.0,6.9969496646151565,0.02
447,447.0,7.0103257228186635,0.02
448,448.0,7.01746035341506,0.02
449,449.0,7.027175023400124,0.02
450,450.0,7.04063840699513,0.02
451,451.0,6.993988691700056,0.02
452,452.0,7.048153405177837,0.02
453,453.0,7.0086252556957565,0.02
454,454.0,7.009503978035558,0.02
455,455.0,6.990554917113889,0.02
456,456.0,7.013555089637886,0.02
457,457.0,7.010534408631848,0.02
458,458.0,6.990595178637565,0.02
459,459.0,7.009644727613282,0.02
460,460.0,7.018086682914797,0.02
461,461.0,7.007617999152656,0.02
462,462.0,7.031619020300234,0.02
463,463.0,6.995727258534433,0.02
464,464.0,7.034205730603702,0.02
465,465.0,7.012875574881271,0.02
466,466.0,7.024227756804386,0.02
467,467.0,6.980065795477282,0.02
468,468.0,7.019739552623855,0.02
469,469.0,7.016105767556643,0.02
470,470.0,7.036245067250408,0.02
471,471.0,6.994119982742183,0.02
472,472.0,7.045186013313586,0.02
473,473.0,6.996439696710421,0.02
474,474.0,7.0446133408725,0.02
475,475.0,7.0300305066524515,0.02
476,476.0,7.003564503133956,0.02
477,477.0,7.062236099939285,0.02
478,478.0,6.995115518264841,0.02
479,479.0,7.01577565787045,0.02
