,Month,Mean Sea Level [m],STD [m]
382,382.0,6.982789702346278,0.02
383,383.0,6.985815362348692,0.02
384,384.0,7.004552823342961,0.02
385,385.0,6.973933006976728,0.02
386,386.0,6.977333653422459,0.02
387,387.0,6.965473304832295,0.02
388,388.0,6.941074741148317,0.02
389,389.0,6.9674535558028525,0.02
390,390.0,7.002859455536759,0.02
391,391.0,6.936074437292397,0.02
392,392.0,6.997750062975951,0.02
393,393.0,6.976277562188741,0.02
394,394.0,6.953012014060375,0.02
395,395.0,6.9727074213821085,0.02
396,396.0,7.007100104578034,0.02
397,397.0,6.960286628655653,0.02
398,398.0,6.987736795109173,0.02
399,399.0,6.9947308327540325,0.02
400,400.0,6.954334303757252,0.02
401,401.0,6.985106051374447,0.02
402,402.0,6.983330547616,0.02
403,403.0,6.963320026785391,0.02
404,404.0,6.986678423707296,0.02
405,405.0,6.965930452142811,0.02
406,406.0,6.961781367586407,0.02
407,407.0,6.9488110067213364,0.02
408,408.0,6.981390824997082,0.02
409,409.0,6.965273057711059,0.02
410,410.0,6.962853962573331,0.02
411,411.0,6.951228118868306,0.02
412,412.0,6.947080633319099,0.02
413,413.0,6.95877459896605,0.02
414,414.0,6.989334206055105,0.02
415,415.0,6.958633002776978,0.02
416,416.0,7.00398346050922,0.02
417,417.0,6.983427090154139,0.02
418,418.0,6.978598834293661,0.02
419,419.0,6.951548348534619,0.02
420,420.0,7.014860565862113,0.02
421,421.0,6.947151752736927,0.02
422,422.0,6.986821555314627,0.02
423,423.0,7.010202250021943,0.02
424,424.0,6.972512369497661,0.02
425,425.0,6.962996430833569,0.02
426,426.0,6.9764626123863716,0.02
427,427.0,6.995331457171984,0.02
428,428.0,7.004367980299477,0.02
429,429.0,6.989458219805641,0.02
430,430.0,6.956156784059777,0.02
431,431.0,6.964236930986279,0.02
432,432.0,6.98196451846101,0.02
433,433.0,6.9525486846148485,0.02
434,434.0,6.973441551619604,0.02
435,435.0,7.023242320085551,0.02
436,436.0,6.9574496408105055,0.02
437,437.0,7.0019856897754496,0.02
438,438.0,6.96029045126328,0.02
439,439.0,6.972311292672753,0.02
440,440.0,6.977898778243963,0.02
441,441.0,6.949366568207152,0.02
442,442.0,6.977551065020236,0.02
443,443.0,7.005764708672856,0.02
444,444.0,6.994347772507156,0.02
445,445.0,6.994134975118351,0.02
446,446.0,6.96426522656782,0.02
447,447.0,6.977629778210969,0.02
448,448.0,6.984752902247006,0.02
449,449.0,6.994456065671713,0.02
450,450.0,7.00790794270636,0.02
451,451.0,6.961246720850928,0.02
452,452.0,7.015399927768351,0.02
453,453.0,6.975860271725912,0.02
454,454.0,6.9767274875053555,0.02
455,455.0,6.957766920023328,0.02
456,456.0,6.980755585986966,0.02
457,457.0,6.9777233984205695,0.02
458,458.0,6.957772661865929,0.02
459,459.0,6.976810704281287,0.02
460,460.0,6.985241153022444,0.02
461,461.0,6.974760962699945,0.02
462,462.0,6.998750477287164,0.02
463,463.0,6.962847208961005,0.02
464,464.0,7.001314174469916,0.02
465,465.0,6.9799725121871266,0.02
466,466.0,6.991313187549883,0.02
467,467.0,6.94713971966242,0.02
468,468.0,6.986801970248634,0.02
469,469.0,6.983156678621064,0.02
470,470.0,7.003284471754472,0.02
471,471.0,6.961147880685888,0.02
472,472.0,7.012202404696933,0.02
473,473.0,6.96344458153341,0.02
474,474.0,7.011606719135131,0.02
475,475.0,6.997012378354723,0.02
476,476.0,6.97053486827587,0.02
477,477.0,7.029194958520841,0.02
478,478.0,6.962062870286038,0.02
479,479.0,6.982711503331289,0.02
